# LS220 with Mdot = 1e-6
# eps       mAp [MeV]   r [cm]      t_stop [s]  efficiency
3.30000e-13 1.21474e+00 1.05464e+14 3.11955e+03 5.56360e-03
3.30000e-13 1.21474e+00 1.22443e+14 3.62194e+03 4.79219e-03
3.30000e-13 1.21474e+00 1.42154e+14 4.20524e+03 4.12773e-03
3.30000e-13 1.21474e+00 1.65039e+14 4.88225e+03 3.55522e-03
3.30000e-13 1.21474e+00 1.91608e+14 5.66821e+03 3.06209e-03
3.30000e-13 1.21474e+00 2.22454e+14 6.58069e+03 2.63735e-03
3.30000e-13 1.21474e+00 2.58266e+14 7.64008e+03 2.27147e-03
3.30000e-13 1.21474e+00 2.99844e+14 8.87003e+03 1.95632e-03
3.30000e-13 1.21474e+00 3.48114e+14 1.02980e+04 1.68490e-03
3.30000e-13 1.21474e+00 4.04156e+14 1.19557e+04 1.45108e-03
3.30000e-13 1.21474e+00 4.69219e+14 1.38802e+04 1.24968e-03
3.30000e-13 1.21474e+00 5.44757e+14 1.61145e+04 1.07624e-03
3.30000e-13 1.21474e+00 6.32456e+14 1.87087e+04 9.26835e-04
3.30000e-13 1.21474e+00 7.34272e+14 2.17208e+04 7.98150e-04
3.30000e-13 1.21474e+00 8.52480e+14 2.52179e+04 6.87333e-04
3.30000e-13 1.21474e+00 9.89717e+14 2.92771e+04 5.91851e-04
3.30000e-13 1.21474e+00 1.14905e+15 3.39885e+04 5.09590e-04
3.30000e-13 1.21474e+00 1.33403e+15 3.94582e+04 4.38762e-04
3.30000e-13 1.21474e+00 1.54879e+15 4.58093e+04 3.77760e-04
3.30000e-13 1.21474e+00 1.79812e+15 5.31846e+04 3.25218e-04
3.30000e-13 1.21474e+00 2.08760e+15 6.17474e+04 2.79983e-04
3.30000e-13 1.21474e+00 2.42367e+15 7.16878e+04 2.41012e-04
3.30000e-13 1.21474e+00 2.81385e+15 8.32259e+04 2.07415e-04
3.30000e-13 1.21474e+00 3.26684e+15 9.66213e+04 1.78502e-04
3.30000e-13 1.21474e+00 3.79275e+15 1.12172e+05 1.53579e-04
3.30000e-13 1.21474e+00 4.40334e+15 1.30224e+05 1.32029e-04
3.30000e-13 1.21474e+00 5.11221e+15 1.51181e+05 1.13504e-04
3.30000e-13 1.21474e+00 5.93521e+15 1.75510e+05 9.75721e-05
3.30000e-13 1.21474e+00 6.89069e+15 2.03745e+05 8.38463e-05
3.30000e-13 1.21474e+00 8.00000e+15 2.36523e+05 7.20524e-05
3.30000e-13 1.37712e+00 5.00000e+13 1.47854e+03 1.13137e-02
3.30000e-13 1.37712e+00 5.80493e+13 1.71654e+03 9.74456e-03
3.30000e-13 1.37712e+00 6.73944e+13 1.99287e+03 8.39308e-03
3.30000e-13 1.37712e+00 7.82440e+13 2.31369e+03 7.22904e-03
3.30000e-13 1.37712e+00 9.08402e+13 2.68616e+03 6.22644e-03
3.30000e-13 1.37712e+00 1.05464e+14 3.11857e+03 5.36278e-03
3.30000e-13 1.37712e+00 1.22443e+14 3.62058e+03 4.61896e-03
3.30000e-13 1.37712e+00 1.42154e+14 4.20340e+03 3.97826e-03
3.30000e-13 1.37712e+00 1.65039e+14 4.88013e+03 3.42638e-03
3.30000e-13 1.37712e+00 1.91608e+14 5.66582e+03 2.95106e-03
3.30000e-13 1.37712e+00 2.22454e+14 6.57801e+03 2.54164e-03
3.30000e-13 1.37712e+00 2.58266e+14 7.63700e+03 2.18898e-03
3.30000e-13 1.37712e+00 2.99844e+14 8.86647e+03 1.88524e-03
3.30000e-13 1.37712e+00 3.48114e+14 1.02939e+04 1.62364e-03
3.30000e-13 1.37712e+00 4.04156e+14 1.19513e+04 1.39830e-03
3.30000e-13 1.37712e+00 4.69219e+14 1.38757e+04 1.20421e-03
3.30000e-13 1.37712e+00 5.44757e+14 1.61099e+04 1.03708e-03
3.30000e-13 1.37712e+00 6.32456e+14 1.87034e+04 8.93071e-04
3.30000e-13 1.37712e+00 7.34272e+14 2.17139e+04 7.69012e-04
3.30000e-13 1.37712e+00 8.52480e+14 2.52090e+04 6.62194e-04
3.30000e-13 1.37712e+00 9.89717e+14 2.92667e+04 5.70174e-04
3.30000e-13 1.37712e+00 1.14905e+15 3.39774e+04 4.90889e-04
3.30000e-13 1.37712e+00 1.33403e+15 3.94463e+04 4.22639e-04
3.30000e-13 1.37712e+00 1.54879e+15 4.57959e+04 3.63889e-04
3.30000e-13 1.37712e+00 1.79812e+15 5.31683e+04 3.13323e-04
3.30000e-13 1.37712e+00 2.08760e+15 6.17276e+04 2.69784e-04
3.30000e-13 1.37712e+00 2.42367e+15 7.16639e+04 2.32265e-04
3.30000e-13 1.37712e+00 2.81385e+15 8.31976e+04 1.99910e-04
3.30000e-13 1.37712e+00 3.26684e+15 9.65877e+04 1.72062e-04
3.30000e-13 1.37712e+00 3.79275e+15 1.12133e+05 1.48051e-04
3.30000e-13 1.37712e+00 4.40334e+15 1.30181e+05 1.27287e-04
3.30000e-13 1.37712e+00 5.11221e+15 1.51133e+05 1.09436e-04
3.30000e-13 1.37712e+00 5.93521e+15 1.75457e+05 9.40701e-05
3.30000e-13 1.37712e+00 6.89069e+15 2.03681e+05 8.07815e-05
3.30000e-13 1.37712e+00 8.00000e+15 2.36448e+05 6.93714e-05
3.30000e-13 1.56121e+00 5.00000e+13 1.47781e+03 1.10230e-02
3.30000e-13 1.56121e+00 5.80493e+13 1.71566e+03 9.49393e-03
3.30000e-13 1.56121e+00 6.73944e+13 1.99193e+03 8.17742e-03
3.30000e-13 1.56121e+00 7.82440e+13 2.31269e+03 7.04348e-03
3.30000e-13 1.56121e+00 9.08402e+13 2.68510e+03 6.06678e-03
3.30000e-13 1.56121e+00 1.05464e+14 3.11728e+03 5.22599e-03
3.30000e-13 1.56121e+00 1.22443e+14 3.61900e+03 4.50176e-03
3.30000e-13 1.56121e+00 1.42154e+14 4.20147e+03 3.87790e-03
3.30000e-13 1.56121e+00 1.65039e+14 4.87799e+03 3.34005e-03
3.30000e-13 1.56121e+00 1.91608e+14 5.66351e+03 2.87674e-03
3.30000e-13 1.56121e+00 2.22454e+14 6.57552e+03 2.47769e-03
3.30000e-13 1.56121e+00 2.58266e+14 7.63416e+03 2.13383e-03
3.30000e-13 1.56121e+00 2.99844e+14 8.86316e+03 1.83766e-03
3.30000e-13 1.56121e+00 3.48114e+14 1.02900e+04 1.58259e-03
3.30000e-13 1.56121e+00 4.04156e+14 1.19461e+04 1.36278e-03
3.30000e-13 1.56121e+00 4.69219e+14 1.38684e+04 1.17345e-03
3.30000e-13 1.56121e+00 5.44757e+14 1.61000e+04 1.01042e-03
3.30000e-13 1.56121e+00 6.32456e+14 1.86917e+04 8.70007e-04
3.30000e-13 1.56121e+00 7.34272e+14 2.17015e+04 7.49093e-04
3.30000e-13 1.56121e+00 8.52480e+14 2.51959e+04 6.44983e-04
3.30000e-13 1.56121e+00 9.89717e+14 2.92524e+04 5.55254e-04
3.30000e-13 1.56121e+00 1.14905e+15 3.39614e+04 4.77932e-04
3.30000e-13 1.56121e+00 1.33403e+15 3.94286e+04 4.11378e-04
3.30000e-13 1.56121e+00 1.54879e+15 4.57742e+04 3.54035e-04
3.30000e-13 1.56121e+00 1.79812e+15 5.31384e+04 3.04616e-04
3.30000e-13 1.56121e+00 2.08760e+15 6.16877e+04 2.62096e-04
3.30000e-13 1.56121e+00 2.42367e+15 7.16145e+04 2.25473e-04
3.30000e-13 1.56121e+00 2.81385e+15 8.31453e+04 1.93908e-04
3.30000e-13 1.56121e+00 3.26684e+15 9.65315e+04 1.66764e-04
3.30000e-13 1.56121e+00 3.79275e+15 1.12070e+05 1.43388e-04
3.30000e-13 1.56121e+00 4.40334e+15 1.30102e+05 1.23208e-04
3.30000e-13 1.56121e+00 5.11221e+15 1.51036e+05 1.05868e-04
3.30000e-13 1.56121e+00 5.93521e+15 1.75338e+05 9.09460e-05
3.30000e-13 1.56121e+00 6.89069e+15 2.03534e+05 7.80148e-05
3.30000e-13 1.56121e+00 8.00000e+15 2.36269e+05 6.69258e-05
3.30000e-13 1.76991e+00 5.00000e+13 1.47749e+03 1.08018e-02
3.30000e-13 1.76991e+00 5.80493e+13 1.71542e+03 9.30412e-03
3.30000e-13 1.76991e+00 6.73944e+13 1.99149e+03 8.01316e-03
3.30000e-13 1.76991e+00 7.82440e+13 2.31198e+03 6.90133e-03
3.30000e-13 1.76991e+00 9.08402e+13 2.68405e+03 5.94377e-03
3.30000e-13 1.76991e+00 1.05464e+14 3.11614e+03 5.11914e-03
3.30000e-13 1.76991e+00 1.22443e+14 3.61780e+03 4.40893e-03
3.30000e-13 1.76991e+00 1.42154e+14 4.20022e+03 3.79724e-03
3.30000e-13 1.76991e+00 1.65039e+14 4.87651e+03 3.27036e-03
3.30000e-13 1.76991e+00 1.91608e+14 5.66171e+03 2.81657e-03
3.30000e-13 1.76991e+00 2.22454e+14 6.57334e+03 2.42575e-03
3.30000e-13 1.76991e+00 2.58266e+14 7.63139e+03 2.08893e-03
3.30000e-13 1.76991e+00 2.99844e+14 8.85960e+03 1.79881e-03
3.30000e-13 1.76991e+00 3.48114e+14 1.02855e+04 1.54899e-03
3.30000e-13 1.76991e+00 4.04156e+14 1.19415e+04 1.33381e-03
3.30000e-13 1.76991e+00 4.69219e+14 1.38644e+04 1.14849e-03
3.30000e-13 1.76991e+00 5.44757e+14 1.60970e+04 9.88929e-04
3.30000e-13 1.76991e+00 6.32456e+14 1.86884e+04 8.51411e-04
3.30000e-13 1.76991e+00 7.34272e+14 2.16965e+04 7.32932e-04
3.30000e-13 1.76991e+00 8.52480e+14 2.51887e+04 6.30950e-04
3.30000e-13 1.76991e+00 9.89717e+14 2.92428e+04 5.43069e-04
3.30000e-13 1.76991e+00 1.14905e+15 3.39491e+04 4.67352e-04
3.30000e-13 1.76991e+00 1.33403e+15 3.94128e+04 4.02193e-04
3.30000e-13 1.76991e+00 1.54879e+15 4.57554e+04 3.46011e-04
3.30000e-13 1.76991e+00 1.79812e+15 5.31181e+04 2.97547e-04
3.30000e-13 1.76991e+00 2.08760e+15 6.16657e+04 2.55872e-04
3.30000e-13 1.76991e+00 2.42367e+15 7.15884e+04 2.19954e-04
3.30000e-13 1.76991e+00 2.81385e+15 8.31069e+04 1.88940e-04
3.30000e-13 1.76991e+00 3.26684e+15 9.64793e+04 1.62301e-04
3.30000e-13 1.76991e+00 3.79275e+15 1.12003e+05 1.39407e-04
3.30000e-13 1.76991e+00 4.40334e+15 1.30021e+05 1.19712e-04
3.30000e-13 1.76991e+00 5.11221e+15 1.50938e+05 1.02802e-04
3.30000e-13 1.76991e+00 5.93521e+15 1.75221e+05 8.82591e-05
3.30000e-13 1.76991e+00 6.89069e+15 2.03409e+05 7.56718e-05
3.30000e-13 1.76991e+00 8.00000e+15 2.36135e+05 6.48833e-05
3.30000e-13 2.00651e+00 5.00000e+13 1.47751e+03 1.06822e-02
3.30000e-13 2.00651e+00 5.80493e+13 1.71531e+03 9.19980e-03
3.30000e-13 2.00651e+00 6.73944e+13 1.99147e+03 7.92317e-03
3.30000e-13 2.00651e+00 7.82440e+13 2.31210e+03 6.82371e-03
3.30000e-13 2.00651e+00 9.08402e+13 2.68435e+03 5.87619e-03
3.30000e-13 2.00651e+00 1.05464e+14 3.11661e+03 5.06048e-03
3.30000e-13 2.00651e+00 1.22443e+14 3.61848e+03 4.35798e-03
3.30000e-13 2.00651e+00 1.42154e+14 4.20116e+03 3.75301e-03
3.30000e-13 2.00651e+00 1.65039e+14 4.87752e+03 3.23165e-03
3.30000e-13 2.00651e+00 1.91608e+14 5.66273e+03 2.78266e-03
3.30000e-13 2.00651e+00 2.22454e+14 6.57435e+03 2.39605e-03
3.30000e-13 2.00651e+00 2.58266e+14 7.63256e+03 2.06290e-03
3.30000e-13 2.00651e+00 2.99844e+14 8.86102e+03 1.77601e-03
3.30000e-13 2.00651e+00 3.48114e+14 1.02872e+04 1.52902e-03
3.30000e-13 2.00651e+00 4.04156e+14 1.19427e+04 1.31577e-03
3.30000e-13 2.00651e+00 4.69219e+14 1.38645e+04 1.13202e-03
3.30000e-13 2.00651e+00 5.44757e+14 1.60955e+04 9.73933e-04
3.30000e-13 2.00651e+00 6.32456e+14 1.86859e+04 8.38070e-04
3.30000e-13 2.00651e+00 7.34272e+14 2.16935e+04 7.21251e-04
3.30000e-13 2.00651e+00 8.52480e+14 2.51852e+04 6.20721e-04
3.30000e-13 2.00651e+00 9.89717e+14 2.92395e+04 5.34116e-04
3.30000e-13 2.00651e+00 1.14905e+15 3.39470e+04 4.59525e-04
3.30000e-13 2.00651e+00 1.33403e+15 3.94125e+04 3.95352e-04
3.30000e-13 2.00651e+00 1.54879e+15 4.57572e+04 3.40125e-04
3.30000e-13 2.00651e+00 1.79812e+15 5.31217e+04 2.92594e-04
3.30000e-13 2.00651e+00 2.08760e+15 6.16717e+04 2.51707e-04
3.30000e-13 2.00651e+00 2.42367e+15 7.15972e+04 2.16437e-04
3.30000e-13 2.00651e+00 2.81385e+15 8.31190e+04 1.85943e-04
3.30000e-13 2.00651e+00 3.26684e+15 9.64954e+04 1.59747e-04
3.30000e-13 2.00651e+00 3.79275e+15 1.12023e+05 1.37196e-04
3.30000e-13 2.00651e+00 4.40334e+15 1.30040e+05 1.17703e-04
3.30000e-13 2.00651e+00 5.11221e+15 1.50958e+05 1.00984e-04
3.30000e-13 2.00651e+00 5.93521e+15 1.75240e+05 8.66170e-05
3.30000e-13 2.00651e+00 6.89069e+15 2.03418e+05 7.41798e-05
3.30000e-13 2.00651e+00 8.00000e+15 2.36135e+05 6.35369e-05
3.30000e-13 2.27474e+00 5.00000e+13 1.47715e+03 1.03999e-02
3.30000e-13 2.27474e+00 5.80493e+13 1.71499e+03 8.95740e-03
3.30000e-13 2.27474e+00 6.73944e+13 1.99104e+03 7.71458e-03
3.30000e-13 2.27474e+00 7.82440e+13 2.31152e+03 6.64420e-03
3.30000e-13 2.27474e+00 9.08402e+13 2.68359e+03 5.72233e-03
3.30000e-13 2.27474e+00 1.05464e+14 3.11555e+03 4.92793e-03
3.30000e-13 2.27474e+00 1.22443e+14 3.61703e+03 4.24378e-03
3.30000e-13 2.27474e+00 1.42154e+14 4.19924e+03 3.65462e-03
3.30000e-13 2.27474e+00 1.65039e+14 4.87531e+03 3.14722e-03
3.30000e-13 2.27474e+00 1.91608e+14 5.66005e+03 2.71027e-03
3.30000e-13 2.27474e+00 2.22454e+14 6.57138e+03 2.33398e-03
3.30000e-13 2.27474e+00 2.58266e+14 7.62925e+03 2.00965e-03
3.30000e-13 2.27474e+00 2.99844e+14 8.85735e+03 1.73031e-03
3.30000e-13 2.27474e+00 3.48114e+14 1.02831e+04 1.48980e-03
3.30000e-13 2.27474e+00 4.04156e+14 1.19381e+04 1.28253e-03
3.30000e-13 2.27474e+00 4.69219e+14 1.38591e+04 1.10402e-03
3.30000e-13 2.27474e+00 5.44757e+14 1.60893e+04 9.50349e-04
3.30000e-13 2.27474e+00 6.32456e+14 1.86788e+04 8.17931e-04
3.30000e-13 2.27474e+00 7.34272e+14 2.16856e+04 7.03882e-04
3.30000e-13 2.27474e+00 8.52480e+14 2.51764e+04 6.05736e-04
3.30000e-13 2.27474e+00 9.89717e+14 2.92290e+04 5.21130e-04
3.30000e-13 2.27474e+00 1.14905e+15 3.39339e+04 4.48219e-04
3.30000e-13 2.27474e+00 1.33403e+15 3.93961e+04 3.85511e-04
3.30000e-13 2.27474e+00 1.54879e+15 4.57384e+04 3.31552e-04
3.30000e-13 2.27474e+00 1.79812e+15 5.31015e+04 2.85117e-04
3.30000e-13 2.27474e+00 2.08760e+15 6.16502e+04 2.45188e-04
3.30000e-13 2.27474e+00 2.42367e+15 7.15713e+04 2.10734e-04
3.30000e-13 2.27474e+00 2.81385e+15 8.30805e+04 1.80918e-04
3.30000e-13 2.27474e+00 3.26684e+15 9.64414e+04 1.55326e-04
3.30000e-13 2.27474e+00 3.79275e+15 1.11951e+05 1.33290e-04
3.30000e-13 2.27474e+00 4.40334e+15 1.29952e+05 1.14205e-04
3.30000e-13 2.27474e+00 5.11221e+15 1.50852e+05 9.78673e-05
3.30000e-13 2.27474e+00 5.93521e+15 1.75114e+05 8.38421e-05
3.30000e-13 2.27474e+00 6.89069e+15 2.03267e+05 7.17163e-05
3.30000e-13 2.27474e+00 8.00000e+15 2.35958e+05 6.13519e-05
3.30000e-13 2.57883e+00 5.00000e+13 1.47710e+03 1.02673e-02
3.30000e-13 2.57883e+00 5.80493e+13 1.71491e+03 8.84269e-03
3.30000e-13 2.57883e+00 6.73944e+13 1.99106e+03 7.61556e-03
3.30000e-13 2.57883e+00 7.82440e+13 2.31168e+03 6.55872e-03
3.30000e-13 2.57883e+00 9.08402e+13 2.68393e+03 5.64854e-03
3.30000e-13 2.57883e+00 1.05464e+14 3.11601e+03 4.86413e-03
3.30000e-13 2.57883e+00 1.22443e+14 3.61764e+03 4.18862e-03
3.30000e-13 2.57883e+00 1.42154e+14 4.20003e+03 3.60692e-03
3.30000e-13 2.57883e+00 1.65039e+14 4.87610e+03 3.10577e-03
3.30000e-13 2.57883e+00 1.91608e+14 5.66098e+03 2.67421e-03
3.30000e-13 2.57883e+00 2.22454e+14 6.57220e+03 2.30261e-03
3.30000e-13 2.57883e+00 2.58266e+14 7.63026e+03 1.98237e-03
3.30000e-13 2.57883e+00 2.99844e+14 8.85871e+03 1.70659e-03
3.30000e-13 2.57883e+00 3.48114e+14 1.02849e+04 1.46931e-03
3.30000e-13 2.57883e+00 4.04156e+14 1.19404e+04 1.26456e-03
3.30000e-13 2.57883e+00 4.69219e+14 1.38620e+04 1.08834e-03
3.30000e-13 2.57883e+00 5.44757e+14 1.60929e+04 9.36671e-04
3.30000e-13 2.57883e+00 6.32456e+14 1.86828e+04 8.05965e-04
3.30000e-13 2.57883e+00 7.34272e+14 2.16895e+04 6.93392e-04
3.30000e-13 2.57883e+00 8.52480e+14 2.51802e+04 5.96545e-04
3.30000e-13 2.57883e+00 9.89717e+14 2.92330e+04 5.13095e-04
3.30000e-13 2.57883e+00 1.14905e+15 3.39387e+04 4.41209e-04
3.30000e-13 2.57883e+00 1.33403e+15 3.94019e+04 3.79404e-04
3.30000e-13 2.57883e+00 1.54879e+15 4.57429e+04 3.26128e-04
3.30000e-13 2.57883e+00 1.79812e+15 5.31018e+04 2.80184e-04
3.30000e-13 2.57883e+00 2.08760e+15 6.16449e+04 2.40717e-04
3.30000e-13 2.57883e+00 2.42367e+15 7.15639e+04 2.06717e-04
3.30000e-13 2.57883e+00 2.81385e+15 8.30779e+04 1.77372e-04
3.30000e-13 2.57883e+00 3.26684e+15 9.64456e+04 1.52198e-04
3.30000e-13 2.57883e+00 3.79275e+15 1.11961e+05 1.30536e-04
3.30000e-13 2.57883e+00 4.40334e+15 1.29961e+05 1.11789e-04
3.30000e-13 2.57883e+00 5.11221e+15 1.50858e+05 9.57424e-05
3.30000e-13 2.57883e+00 5.93521e+15 1.75112e+05 8.19715e-05
3.30000e-13 2.57883e+00 6.89069e+15 2.03244e+05 7.00407e-05
3.30000e-13 2.57883e+00 8.00000e+15 2.35909e+05 5.98540e-05
3.30000e-13 2.92356e+00 5.00000e+13 1.47726e+03 1.01007e-02
3.30000e-13 2.92356e+00 5.80493e+13 1.71507e+03 8.69863e-03
3.30000e-13 2.92356e+00 6.73944e+13 1.99113e+03 7.49040e-03
3.30000e-13 2.92356e+00 7.82440e+13 2.31163e+03 6.44999e-03
3.30000e-13 2.92356e+00 9.08402e+13 2.68371e+03 5.55410e-03
3.30000e-13 2.92356e+00 1.05464e+14 3.11581e+03 4.78235e-03
3.30000e-13 2.92356e+00 1.22443e+14 3.61750e+03 4.11782e-03
3.30000e-13 2.92356e+00 1.42154e+14 4.19997e+03 3.54564e-03
3.30000e-13 2.92356e+00 1.65039e+14 4.87614e+03 3.05255e-03
3.30000e-13 2.92356e+00 1.91608e+14 5.66117e+03 2.62797e-03
3.30000e-13 2.92356e+00 2.22454e+14 6.57257e+03 2.26244e-03
3.30000e-13 2.92356e+00 2.58266e+14 7.63091e+03 1.94745e-03
3.30000e-13 2.92356e+00 2.99844e+14 8.85923e+03 1.67624e-03
3.30000e-13 2.92356e+00 3.48114e+14 1.02853e+04 1.44279e-03
3.30000e-13 2.92356e+00 4.04156e+14 1.19409e+04 1.24167e-03
3.30000e-13 2.92356e+00 4.69219e+14 1.38630e+04 1.06849e-03
3.30000e-13 2.92356e+00 5.44757e+14 1.60945e+04 9.19478e-04
3.30000e-13 2.92356e+00 6.32456e+14 1.86850e+04 7.91058e-04
3.30000e-13 2.92356e+00 7.34272e+14 2.16923e+04 6.80462e-04
3.30000e-13 2.92356e+00 8.52480e+14 2.51835e+04 5.85331e-04
3.30000e-13 2.92356e+00 9.89717e+14 2.92343e+04 5.03333e-04
3.30000e-13 2.92356e+00 1.14905e+15 3.39381e+04 4.32683e-04
3.30000e-13 2.92356e+00 1.33403e+15 3.94016e+04 3.71953e-04
3.30000e-13 2.92356e+00 1.54879e+15 4.57383e+04 3.19619e-04
3.30000e-13 2.92356e+00 1.79812e+15 5.30972e+04 2.74501e-04
3.30000e-13 2.92356e+00 2.08760e+15 6.16407e+04 2.35754e-04
3.30000e-13 2.92356e+00 2.42367e+15 7.15624e+04 2.02372e-04
3.30000e-13 2.92356e+00 2.81385e+15 8.30718e+04 1.73538e-04
3.30000e-13 2.92356e+00 3.26684e+15 9.64342e+04 1.48820e-04
3.30000e-13 2.92356e+00 3.79275e+15 1.11945e+05 1.27564e-04
3.30000e-13 2.92356e+00 4.40334e+15 1.29941e+05 1.09185e-04
3.30000e-13 2.92356e+00 5.11221e+15 1.50836e+05 9.34251e-05
3.30000e-13 2.92356e+00 5.93521e+15 1.75091e+05 7.99460e-05
3.30000e-13 2.92356e+00 6.89069e+15 2.03210e+05 6.82640e-05
3.30000e-13 2.92356e+00 8.00000e+15 2.35865e+05 5.82741e-05
3.30000e-13 3.31438e+00 5.00000e+13 1.47697e+03 9.73487e-03
3.30000e-13 3.31438e+00 5.80493e+13 1.71480e+03 8.38448e-03
3.30000e-13 3.31438e+00 6.73944e+13 1.99084e+03 7.22065e-03
3.30000e-13 3.31438e+00 7.82440e+13 2.31131e+03 6.21837e-03
3.30000e-13 3.31438e+00 9.08402e+13 2.68337e+03 5.35521e-03
3.30000e-13 3.31438e+00 1.05464e+14 3.11534e+03 4.61158e-03
3.30000e-13 3.31438e+00 1.22443e+14 3.61685e+03 3.97120e-03
3.30000e-13 3.31438e+00 1.42154e+14 4.19910e+03 3.41974e-03
3.30000e-13 3.31438e+00 1.65039e+14 4.87500e+03 2.94448e-03
3.30000e-13 3.31438e+00 1.91608e+14 5.65968e+03 2.53521e-03
3.30000e-13 3.31438e+00 2.22454e+14 6.57066e+03 2.18282e-03
3.30000e-13 3.31438e+00 2.58266e+14 7.62836e+03 1.87914e-03
3.30000e-13 3.31438e+00 2.99844e+14 8.85637e+03 1.61763e-03
3.30000e-13 3.31438e+00 3.48114e+14 1.02821e+04 1.39251e-03
3.30000e-13 3.31438e+00 4.04156e+14 1.19372e+04 1.19855e-03
3.30000e-13 3.31438e+00 4.69219e+14 1.38587e+04 1.03153e-03
3.30000e-13 3.31438e+00 5.44757e+14 1.60895e+04 8.87780e-04
3.30000e-13 3.31438e+00 6.32456e+14 1.86790e+04 7.63766e-04
3.30000e-13 3.31438e+00 7.34272e+14 2.16849e+04 6.56897e-04
3.30000e-13 3.31438e+00 8.52480e+14 2.51747e+04 5.64984e-04
3.30000e-13 3.31438e+00 9.89717e+14 2.92255e+04 4.85748e-04
3.30000e-13 3.31438e+00 1.14905e+15 3.39277e+04 4.17469e-04
3.30000e-13 3.31438e+00 1.33403e+15 3.93867e+04 3.58792e-04
3.30000e-13 3.31438e+00 1.54879e+15 4.57239e+04 3.08220e-04
3.30000e-13 3.31438e+00 1.79812e+15 5.30806e+04 2.64606e-04
3.30000e-13 3.31438e+00 2.08760e+15 6.16216e+04 2.27170e-04
3.30000e-13 3.31438e+00 2.42367e+15 7.15352e+04 1.94934e-04
3.30000e-13 3.31438e+00 2.81385e+15 8.31209e+04 1.67077e-04
3.30000e-13 3.31438e+00 3.26684e+15 9.64007e+04 1.43225e-04
3.30000e-13 3.31438e+00 3.79275e+15 1.11906e+05 1.22707e-04
3.30000e-13 3.31438e+00 4.40334e+15 1.29890e+05 1.04977e-04
3.30000e-13 3.31438e+00 5.11221e+15 1.50772e+05 8.97881e-05
3.30000e-13 3.31438e+00 5.93521e+15 1.75010e+05 7.67587e-05
3.30000e-13 3.31438e+00 6.89069e+15 2.03096e+05 6.54226e-05
3.30000e-13 3.31438e+00 8.00000e+15 2.35716e+05 5.58230e-05
3.30000e-13 3.75744e+00 5.00000e+13 1.47490e+03 9.19194e-03
3.30000e-13 3.75744e+00 5.80493e+13 1.71236e+03 7.91521e-03
3.30000e-13 3.75744e+00 6.73944e+13 1.98840e+03 6.81518e-03
3.30000e-13 3.75744e+00 7.82440e+13 2.30856e+03 5.86804e-03
3.30000e-13 3.75744e+00 9.08402e+13 2.68028e+03 5.05254e-03
3.30000e-13 3.75744e+00 1.05464e+14 3.11156e+03 4.34940e-03
3.30000e-13 3.75744e+00 1.22443e+14 3.61222e+03 3.74400e-03
3.30000e-13 3.75744e+00 1.42154e+14 4.19345e+03 3.22293e-03
3.30000e-13 3.75744e+00 1.65039e+14 4.86837e+03 2.77412e-03
3.30000e-13 3.75744e+00 1.91608e+14 5.65197e+03 2.38778e-03
3.30000e-13 3.75744e+00 2.22454e+14 6.56171e+03 2.05527e-03
3.30000e-13 3.75744e+00 2.58266e+14 7.61796e+03 1.76899e-03
3.30000e-13 3.75744e+00 2.99844e+14 8.84426e+03 1.52247e-03
3.30000e-13 3.75744e+00 3.48114e+14 1.02680e+04 1.31027e-03
3.30000e-13 3.75744e+00 4.04156e+14 1.19205e+04 1.12739e-03
3.30000e-13 3.75744e+00 4.69219e+14 1.38388e+04 9.69861e-04
3.30000e-13 3.75744e+00 5.44757e+14 1.60658e+04 8.34403e-04
3.30000e-13 3.75744e+00 6.32456e+14 1.86518e+04 7.17652e-04
3.30000e-13 3.75744e+00 7.34272e+14 2.16545e+04 6.17209e-04
3.30000e-13 3.75744e+00 8.52480e+14 2.51406e+04 5.30797e-04
3.30000e-13 3.75744e+00 9.89717e+14 2.91867e+04 4.56283e-04
3.30000e-13 3.75744e+00 1.14905e+15 3.38822e+04 3.92062e-04
3.30000e-13 3.75744e+00 1.33403e+15 3.93339e+04 3.36885e-04
3.30000e-13 3.75744e+00 1.54879e+15 4.56620e+04 2.89306e-04
3.30000e-13 3.75744e+00 1.79812e+15 5.30065e+04 2.48288e-04
3.30000e-13 3.75744e+00 2.08760e+15 6.15336e+04 2.13091e-04
3.30000e-13 3.75744e+00 2.42367e+15 7.14302e+04 1.82775e-04
3.30000e-13 3.75744e+00 2.81385e+15 8.29130e+04 1.56597e-04
3.30000e-13 3.75744e+00 3.26684e+15 9.62449e+04 1.34195e-04
3.30000e-13 3.75744e+00 3.79275e+15 1.11719e+05 1.14889e-04
3.30000e-13 3.75744e+00 4.40334e+15 1.29664e+05 9.81981e-05
3.30000e-13 3.75744e+00 5.11221e+15 1.50502e+05 8.39412e-05
3.30000e-13 3.75744e+00 5.93521e+15 1.74691e+05 7.17220e-05
3.30000e-13 3.75744e+00 6.89069e+15 2.02725e+05 6.11131e-05
3.30000e-13 3.75744e+00 8.00000e+15 2.35289e+05 5.20863e-05
3.30000e-13 4.25973e+00 5.00000e+13 1.47235e+03 8.54571e-03
3.30000e-13 4.25973e+00 5.80493e+13 1.70940e+03 7.35993e-03
3.30000e-13 4.25973e+00 6.73944e+13 1.98456e+03 6.33809e-03
