# LS220 with Mdot = 1e-5
# eps       mAp [MeV]   r [cm]      t_stop [s]  efficiency
3.30000e-13 5.23818e+01 5.80493e+13 1.62150e+03 1.58443e-02
3.30000e-13 5.23818e+01 6.73944e+13 1.88246e+03 1.36214e-02
3.30000e-13 5.23818e+01 7.82440e+13 2.18548e+03 1.17090e-02
3.30000e-13 5.23818e+01 9.08402e+13 2.53735e+03 1.00682e-02
3.30000e-13 5.23818e+01 1.05464e+14 2.94552e+03 8.64767e-03
3.30000e-13 5.23818e+01 1.22443e+14 3.41952e+03 7.42738e-03
3.30000e-13 5.23818e+01 1.42154e+14 3.97005e+03 6.37973e-03
3.30000e-13 5.23818e+01 1.65039e+14 4.60841e+03 5.47275e-03
3.30000e-13 5.23818e+01 1.91608e+14 5.34987e+03 4.69408e-03
3.30000e-13 5.23818e+01 2.22454e+14 6.21146e+03 4.02672e-03
3.30000e-13 5.23818e+01 2.58266e+14 7.20891e+03 3.44807e-03
3.30000e-13 5.23818e+01 2.99844e+14 8.36650e+03 2.94982e-03
3.30000e-13 5.23818e+01 3.48114e+14 9.71388e+03 2.52597e-03
3.30000e-13 5.23818e+01 4.04156e+14 1.12730e+04 2.15879e-03
3.30000e-13 5.23818e+01 4.69219e+14 1.30804e+04 1.84293e-03
3.30000e-13 5.23818e+01 5.44757e+14 1.51867e+04 1.57393e-03
3.30000e-13 5.23818e+01 6.32456e+14 1.76180e+04 1.34063e-03
3.30000e-13 5.23818e+01 7.34272e+14 2.04365e+04 1.14021e-03
3.30000e-13 5.23818e+01 8.52480e+14 2.37270e+04 9.70538e-04
3.30000e-13 5.23818e+01 9.89717e+14 2.75195e+04 8.23592e-04
3.30000e-13 5.23818e+01 1.14905e+15 3.19008e+04 6.97041e-04
3.30000e-13 5.23818e+01 1.33403e+15 3.70367e+04 5.90730e-04
3.30000e-13 5.23818e+01 1.54879e+15 4.29533e+04 4.99075e-04
3.30000e-13 5.23818e+01 1.79812e+15 4.97442e+04 4.19795e-04
3.30000e-13 5.23818e+01 2.08760e+15 5.77550e+04 3.53861e-04
3.30000e-13 5.23818e+01 2.42367e+15 6.70011e+04 2.97474e-04
3.30000e-13 5.23818e+01 2.81385e+15 7.74724e+04 2.48308e-04
3.30000e-13 5.23818e+01 3.26684e+15 8.99362e+04 2.07946e-04
3.30000e-13 5.23818e+01 3.79275e+15 1.04429e+05 1.73891e-04
3.30000e-13 5.23818e+01 4.40334e+15 1.20483e+05 1.43876e-04
3.30000e-13 5.23818e+01 5.11221e+15 1.39830e+05 1.19606e-04
3.30000e-13 5.23818e+01 5.93521e+15 1.62681e+05 9.95299e-05
3.30000e-13 5.23818e+01 6.89069e+15 1.87152e+05 8.15825e-05
3.30000e-13 5.23818e+01 8.00000e+15 2.17104e+05 6.73113e-05
3.30000e-13 5.93842e+01 5.00000e+13 1.39215e+03 1.69950e-02
3.30000e-13 5.93842e+01 5.80493e+13 1.61626e+03 1.46190e-02
3.30000e-13 5.93842e+01 6.73944e+13 1.87651e+03 1.25672e-02
3.30000e-13 5.93842e+01 7.82440e+13 2.17874e+03 1.08038e-02
3.30000e-13 5.93842e+01 9.08402e+13 2.52976e+03 9.28817e-03
3.30000e-13 5.93842e+01 1.05464e+14 2.93654e+03 7.97561e-03
3.30000e-13 5.93842e+01 1.22443e+14 3.40895e+03 6.84842e-03
3.30000e-13 5.93842e+01 1.42154e+14 3.95772e+03 5.88100e-03
3.30000e-13 5.93842e+01 1.65039e+14 4.59374e+03 5.04316e-03
3.30000e-13 5.93842e+01 1.91608e+14 5.33236e+03 4.32418e-03
3.30000e-13 5.93842e+01 2.22454e+14 6.19145e+03 3.70830e-03
3.30000e-13 5.93842e+01 2.58266e+14 7.18557e+03 3.17356e-03
3.30000e-13 5.93842e+01 2.99844e+14 8.34040e+03 2.71580e-03
3.30000e-13 5.93842e+01 3.48114e+14 9.68409e+03 2.32463e-03
3.30000e-13 5.93842e+01 4.04156e+14 1.12359e+04 1.98492e-03
3.30000e-13 5.93842e+01 4.69219e+14 1.30374e+04 1.69346e-03
3.30000e-13 5.93842e+01 5.44757e+14 1.51372e+04 1.44560e-03
3.30000e-13 5.93842e+01 6.32456e+14 1.75593e+04 1.23055e-03
3.30000e-13 5.93842e+01 7.34272e+14 2.03673e+04 1.04588e-03
3.30000e-13 5.93842e+01 8.52480e+14 2.36505e+04 8.89781e-04
3.30000e-13 5.93842e+01 9.89717e+14 2.74284e+04 7.54471e-04
3.30000e-13 5.93842e+01 1.14905e+15 3.17885e+04 6.37917e-04
3.30000e-13 5.93842e+01 1.33403e+15 3.69102e+04 5.40224e-04
3.30000e-13 5.93842e+01 1.54879e+15 4.28029e+04 4.55968e-04
3.30000e-13 5.93842e+01 1.79812e+15 4.95509e+04 3.83036e-04
3.30000e-13 5.93842e+01 2.08760e+15 5.75356e+04 3.22573e-04
3.30000e-13 5.93842e+01 2.42367e+15 6.67492e+04 2.70897e-04
3.30000e-13 5.93842e+01 2.81385e+15 7.71457e+04 2.25793e-04
3.30000e-13 5.93842e+01 3.26684e+15 8.95764e+04 1.88905e-04
3.30000e-13 5.93842e+01 3.79275e+15 1.04045e+05 1.57830e-04
3.30000e-13 5.93842e+01 4.40334e+15 1.19954e+05 1.30367e-04
3.30000e-13 5.93842e+01 5.11221e+15 1.39239e+05 1.08264e-04
3.30000e-13 5.93842e+01 5.93521e+15 1.62095e+05 9.00318e-05
3.30000e-13 5.93842e+01 6.89069e+15 1.86309e+05 7.36806e-05
3.30000e-13 5.93842e+01 8.00000e+15 2.16156e+05 6.07366e-05
3.30000e-13 6.73226e+01 5.00000e+13 1.38759e+03 1.56495e-02
3.30000e-13 6.73226e+01 5.80493e+13 1.61105e+03 1.34603e-02
3.30000e-13 6.73226e+01 6.73944e+13 1.87027e+03 1.15675e-02
3.30000e-13 6.73226e+01 7.82440e+13 2.17132e+03 9.94143e-03
3.30000e-13 6.73226e+01 9.08402e+13 2.52096e+03 8.54397e-03
3.30000e-13 6.73226e+01 1.05464e+14 2.92634e+03 7.33484e-03
3.30000e-13 6.73226e+01 1.22443e+14 3.39721e+03 6.29689e-03
3.30000e-13 6.73226e+01 1.42154e+14 3.94427e+03 5.40681e-03
3.30000e-13 6.73226e+01 1.65039e+14 4.57805e+03 4.63517e-03
3.30000e-13 6.73226e+01 1.91608e+14 5.31437e+03 3.97322e-03
3.30000e-13 6.73226e+01 2.22454e+14 6.17048e+03 3.40651e-03
3.30000e-13 6.73226e+01 2.58266e+14 7.16092e+03 2.91481e-03
3.30000e-13 6.73226e+01 2.99844e+14 8.31164e+03 2.49321e-03
3.30000e-13 6.73226e+01 3.48114e+14 9.65127e+03 2.13337e-03
3.30000e-13 6.73226e+01 4.04156e+14 1.11971e+04 1.82070e-03
3.30000e-13 6.73226e+01 4.69219e+14 1.29917e+04 1.55254e-03
3.30000e-13 6.73226e+01 5.44757e+14 1.50854e+04 1.32477e-03
3.30000e-13 6.73226e+01 6.32456e+14 1.74968e+04 1.12690e-03
3.30000e-13 6.73226e+01 7.34272e+14 2.02915e+04 9.57024e-04
3.30000e-13 6.73226e+01 8.52480e+14 2.35640e+04 8.13665e-04
3.30000e-13 6.73226e+01 9.89717e+14 2.73254e+04 6.89377e-04
3.30000e-13 6.73226e+01 1.14905e+15 3.16637e+04 5.82335e-04
3.30000e-13 6.73226e+01 1.33403e+15 3.67723e+04 4.92830e-04
3.30000e-13 6.73226e+01 1.54879e+15 4.26425e+04 4.15603e-04
3.30000e-13 6.73226e+01 1.79812e+15 4.93486e+04 3.48716e-04
3.30000e-13 6.73226e+01 2.08760e+15 5.73114e+04 2.93435e-04
3.30000e-13 6.73226e+01 2.42367e+15 6.64945e+04 2.46204e-04
3.30000e-13 6.73226e+01 2.81385e+15 7.68062e+04 2.04907e-04
3.30000e-13 6.73226e+01 3.26684e+15 8.91939e+04 1.71266e-04
3.30000e-13 6.73226e+01 3.79275e+15 1.03632e+05 1.42977e-04
3.30000e-13 6.73226e+01 4.40334e+15 1.19397e+05 1.17928e-04
3.30000e-13 6.73226e+01 5.11221e+15 1.38623e+05 9.78528e-05
3.30000e-13 6.73226e+01 5.93521e+15 1.61499e+05 8.13472e-05
3.30000e-13 6.73226e+01 6.89069e+15 1.85482e+05 6.64980e-05
3.30000e-13 6.73226e+01 8.00000e+15 2.15253e+05 5.47960e-05
3.30000e-13 7.63222e+01 5.00000e+13 1.38089e+03 1.43426e-02
3.30000e-13 7.63222e+01 5.80493e+13 1.60326e+03 1.23351e-02
3.30000e-13 7.63222e+01 6.73944e+13 1.86129e+03 1.05996e-02
3.30000e-13 7.63222e+01 7.82440e+13 2.16098e+03 9.10887e-03
3.30000e-13 7.63222e+01 9.08402e+13 2.50910e+03 7.82827e-03
3.30000e-13 7.63222e+01 1.05464e+14 2.91271e+03 6.71931e-03
3.30000e-13 7.63222e+01 1.22443e+14 3.38164e+03 5.76760e-03
3.30000e-13 7.63222e+01 1.42154e+14 3.92662e+03 4.95135e-03
3.30000e-13 7.63222e+01 1.65039e+14 4.55743e+03 4.24328e-03
3.30000e-13 7.63222e+01 1.91608e+14 5.29044e+03 3.63610e-03
3.30000e-13 7.63222e+01 2.22454e+14 6.14307e+03 3.11662e-03
3.30000e-13 7.63222e+01 2.58266e+14 7.12835e+03 2.66542e-03
3.30000e-13 7.63222e+01 2.99844e+14 8.27324e+03 2.27873e-03
3.30000e-13 7.63222e+01 3.48114e+14 9.60704e+03 1.94906e-03
3.30000e-13 7.63222e+01 4.04156e+14 1.11450e+04 1.66249e-03
3.30000e-13 7.63222e+01 4.69219e+14 1.29309e+04 1.41687e-03
3.30000e-13 7.63222e+01 5.44757e+14 1.50170e+04 1.20853e-03
3.30000e-13 7.63222e+01 6.32456e+14 1.74158e+04 1.02737e-03
3.30000e-13 7.63222e+01 7.34272e+14 2.01944e+04 8.71862e-04
3.30000e-13 7.63222e+01 8.52480e+14 2.34537e+04 7.40911e-04
3.30000e-13 7.63222e+01 9.89717e+14 2.71948e+04 6.27286e-04
3.30000e-13 7.63222e+01 1.14905e+15 3.15057e+04 5.29428e-04
3.30000e-13 7.63222e+01 1.33403e+15 3.65952e+04 4.47796e-04
3.30000e-13 7.63222e+01 1.54879e+15 4.24349e+04 3.77338e-04
3.30000e-13 7.63222e+01 1.79812e+15 4.90867e+04 3.16240e-04
3.30000e-13 7.63222e+01 2.08760e+15 5.70139e+04 2.65900e-04
3.30000e-13 7.63222e+01 2.42367e+15 6.61493e+04 2.22901e-04
3.30000e-13 7.63222e+01 2.81385e+15 7.63764e+04 1.85321e-04
3.30000e-13 7.63222e+01 3.26684e+15 8.87165e+04 1.54796e-04
3.30000e-13 7.63222e+01 3.79275e+15 1.03120e+05 1.29171e-04
3.30000e-13 7.63222e+01 4.40334e+15 1.18727e+05 1.06420e-04
3.30000e-13 7.63222e+01 5.11221e+15 1.37874e+05 8.82609e-05
3.30000e-13 7.63222e+01 5.93521e+15 1.60753e+05 7.33785e-05
3.30000e-13 7.63222e+01 6.89069e+15 1.84557e+05 5.99678e-05
3.30000e-13 7.63222e+01 8.00000e+15 2.14288e+05 4.94372e-05
3.30000e-13 8.65248e+01 5.00000e+13 1.37454e+03 1.31196e-02
3.30000e-13 8.65248e+01 5.80493e+13 1.59596e+03 1.12821e-02
3.30000e-13 8.65248e+01 6.73944e+13 1.85282e+03 9.69300e-03
3.30000e-13 8.65248e+01 7.82440e+13 2.15121e+03 8.32841e-03
3.30000e-13 8.65248e+01 9.08402e+13 2.49787e+03 7.15652e-03
3.30000e-13 8.65248e+01 1.05464e+14 2.89964e+03 6.14145e-03
3.30000e-13 8.65248e+01 1.22443e+14 3.36654e+03 5.27063e-03
3.30000e-13 8.65248e+01 1.42154e+14 3.90932e+03 4.52405e-03
3.30000e-13 8.65248e+01 1.65039e+14 4.53705e+03 3.87592e-03
3.30000e-13 8.65248e+01 1.91608e+14 5.26658e+03 3.32037e-03
3.30000e-13 8.65248e+01 2.22454e+14 6.11552e+03 2.84534e-03
3.30000e-13 8.65248e+01 2.58266e+14 7.09600e+03 2.43260e-03
3.30000e-13 8.65248e+01 2.99844e+14 8.23570e+03 2.07906e-03
3.30000e-13 8.65248e+01 3.48114e+14 9.56452e+03 1.77789e-03
3.30000e-13 8.65248e+01 4.04156e+14 1.10948e+04 1.51577e-03
3.30000e-13 8.65248e+01 4.69219e+14 1.28718e+04 1.29124e-03
3.30000e-13 8.65248e+01 5.44757e+14 1.49501e+04 1.10100e-03
3.30000e-13 8.65248e+01 6.32456e+14 1.73365e+04 9.35407e-04
3.30000e-13 8.65248e+01 7.34272e+14 2.01000e+04 7.93301e-04
3.30000e-13 8.65248e+01 8.52480e+14 2.33478e+04 6.73841e-04
3.30000e-13 8.65248e+01 9.89717e+14 2.70690e+04 5.70098e-04
3.30000e-13 8.65248e+01 1.14905e+15 3.13505e+04 4.80719e-04
3.30000e-13 8.65248e+01 1.33403e+15 3.64195e+04 4.06357e-04
3.30000e-13 8.65248e+01 1.54879e+15 4.22303e+04 3.42175e-04
3.30000e-13 8.65248e+01 1.79812e+15 4.88347e+04 2.86493e-04
3.30000e-13 8.65248e+01 2.08760e+15 5.67368e+04 2.40768e-04
3.30000e-13 8.65248e+01 2.42367e+15 6.58470e+04 2.01754e-04
3.30000e-13 8.65248e+01 2.81385e+15 7.59807e+04 1.67540e-04
3.30000e-13 8.65248e+01 3.26684e+15 8.82766e+04 1.39875e-04
3.30000e-13 8.65248e+01 3.79275e+15 1.02659e+05 1.16699e-04
3.30000e-13 8.65248e+01 4.40334e+15 1.18143e+05 9.60899e-05
3.30000e-13 8.65248e+01 5.11221e+15 1.37252e+05 7.96965e-05
3.30000e-13 8.65248e+01 5.93521e+15 1.60194e+05 6.63021e-05
3.30000e-13 8.65248e+01 6.89069e+15 1.83926e+05 5.42259e-05
3.30000e-13 8.65248e+01 8.00000e+15 2.13723e+05 4.47560e-05
3.30000e-13 9.80913e+01 5.00000e+13 1.36853e+03 1.19905e-02
3.30000e-13 9.80913e+01 5.80493e+13 1.58910e+03 1.03111e-02
3.30000e-13 9.80913e+01 6.73944e+13 1.84483e+03 8.85756e-03
3.30000e-13 9.80913e+01 7.82440e+13 2.14194e+03 7.60956e-03
3.30000e-13 9.80913e+01 9.08402e+13 2.48719e+03 6.53831e-03
3.30000e-13 9.80913e+01 1.05464e+14 2.88708e+03 5.60957e-03
3.30000e-13 9.80913e+01 1.22443e+14 3.35188e+03 4.81312e-03
3.30000e-13 9.80913e+01 1.42154e+14 3.89236e+03 4.13058e-03
3.30000e-13 9.80913e+01 1.65039e+14 4.51731e+03 3.53785e-03
3.30000e-13 9.80913e+01 1.91608e+14 5.24391e+03 3.03003e-03
3.30000e-13 9.80913e+01 2.22454e+14 6.08993e+03 2.59608e-03
3.30000e-13 9.80913e+01 2.58266e+14 7.06603e+03 2.21863e-03
3.30000e-13 9.80913e+01 2.99844e+14 8.20100e+03 1.89548e-03
3.30000e-13 9.80913e+01 3.48114e+14 9.52552e+03 1.62047e-03
3.30000e-13 9.80913e+01 4.04156e+14 1.10484e+04 1.38086e-03
3.30000e-13 9.80913e+01 4.69219e+14 1.28169e+04 1.17564e-03
3.30000e-13 9.80913e+01 5.44757e+14 1.48882e+04 1.00206e-03
3.30000e-13 9.80913e+01 6.32456e+14 1.72624e+04 8.50719e-04
3.30000e-13 9.80913e+01 7.34272e+14 2.00076e+04 7.20861e-04
3.30000e-13 9.80913e+01 8.52480e+14 2.32476e+04 6.12224e-04
3.30000e-13 9.80913e+01 9.89717e+14 2.69506e+04 5.17637e-04
3.30000e-13 9.80913e+01 1.14905e+15 3.12062e+04 4.36139e-04
3.30000e-13 9.80913e+01 1.33403e+15 3.62603e+04 3.68511e-04
3.30000e-13 9.80913e+01 1.54879e+15 4.20480e+04 3.10136e-04
3.30000e-13 9.80913e+01 1.79812e+15 4.86081e+04 2.59453e-04
3.30000e-13 9.80913e+01 2.08760e+15 5.64900e+04 2.17964e-04
3.30000e-13 9.80913e+01 2.42367e+15 6.55787e+04 1.82591e-04
3.30000e-13 9.80913e+01 2.81385e+15 7.56402e+04 1.51522e-04
3.30000e-13 9.80913e+01 3.26684e+15 8.79108e+04 1.26483e-04
3.30000e-13 9.80913e+01 3.79275e+15 1.02303e+05 1.05555e-04
3.30000e-13 9.80913e+01 4.40334e+15 1.17724e+05 8.69266e-05
3.30000e-13 9.80913e+01 5.11221e+15 1.36857e+05 7.21470e-05
3.30000e-13 9.80913e+01 5.93521e+15 1.59947e+05 6.01048e-05
3.30000e-13 9.80913e+01 6.89069e+15 1.83780e+05 4.92532e-05
3.30000e-13 9.80913e+01 8.00000e+15 2.13809e+05 4.07484e-05
3.30000e-13 1.11204e+02 5.00000e+13 1.36333e+03 1.09537e-02
3.30000e-13 1.11204e+02 5.80493e+13 1.58304e+03 9.41851e-03
3.30000e-13 1.11204e+02 6.73944e+13 1.83784e+03 8.08982e-03
3.30000e-13 1.11204e+02 7.82440e+13 2.13394e+03 6.94944e-03
3.30000e-13 1.11204e+02 9.08402e+13 2.47807e+03 5.97054e-03
3.30000e-13 1.11204e+02 1.05464e+14 2.87630e+03 5.12106e-03
3.30000e-13 1.11204e+02 1.22443e+14 3.33926e+03 4.39289e-03
3.30000e-13 1.11204e+02 1.42154e+14 3.87777e+03 3.76919e-03
3.30000e-13 1.11204e+02 1.65039e+14 4.50028e+03 3.22741e-03
3.30000e-13 1.11204e+02 1.91608e+14 5.22444e+03 2.76352e-03
3.30000e-13 1.11204e+02 2.22454e+14 6.06824e+03 2.36740e-03
3.30000e-13 1.11204e+02 2.58266e+14 7.04003e+03 2.02233e-03
3.30000e-13 1.11204e+02 2.99844e+14 8.17004e+03 1.72703e-03
3.30000e-13 1.11204e+02 3.48114e+14 9.49016e+03 1.47603e-03
3.30000e-13 1.11204e+02 4.04156e+14 1.10055e+04 1.25710e-03
3.30000e-13 1.11204e+02 4.69219e+14 1.27654e+04 1.06971e-03
3.30000e-13 1.11204e+02 5.44757e+14 1.48298e+04 9.11451e-04
3.30000e-13 1.11204e+02 6.32456e+14 1.71927e+04 7.73397e-04
3.30000e-13 1.11204e+02 7.34272e+14 1.99275e+04 6.55140e-04
3.30000e-13 1.11204e+02 8.52480e+14 2.31561e+04 5.56078e-04
3.30000e-13 1.11204e+02 9.89717e+14 2.68438e+04 4.69929e-04
3.30000e-13 1.11204e+02 1.14905e+15 3.10764e+04 3.95681e-04
3.30000e-13 1.11204e+02 1.33403e+15 3.61199e+04 3.34231e-04
3.30000e-13 1.11204e+02 1.54879e+15 4.18899e+04 2.81184e-04
3.30000e-13 1.11204e+02 1.79812e+15 4.84106e+04 2.35079e-04
3.30000e-13 1.11204e+02 2.08760e+15 5.62789e+04 1.97446e-04
3.30000e-13 1.11204e+02 2.42367e+15 6.53608e+04 1.65410e-04
3.30000e-13 1.11204e+02 2.81385e+15 7.53776e+04 1.37242e-04
3.30000e-13 1.11204e+02 3.26684e+15 8.76551e+04 1.14605e-04
3.30000e-13 1.11204e+02 3.79275e+15 1.02104e+05 9.57259e-05
3.30000e-13 1.11204e+02 4.40334e+15 1.17537e+05 7.89138e-05
3.30000e-13 1.11204e+02 5.11221e+15 1.36772e+05 6.55927e-05
3.30000e-13 1.11204e+02 5.93521e+15 1.60109e+05 5.47696e-05
3.30000e-13 1.11204e+02 6.89069e+15 1.84281e+05 4.50435e-05
3.30000e-13 1.11204e+02 8.00000e+15 2.14774e+05 3.74002e-05
3.30000e-13 1.26070e+02 5.00000e+13 1.35882e+03 1.00044e-02
3.30000e-13 1.26070e+02 5.80493e+13 1.57791e+03 8.60109e-03
3.30000e-13 1.26070e+02 6.73944e+13 1.83184e+03 7.38610e-03
3.30000e-13 1.26070e+02 7.82440e+13 2.12701e+03 6.34379e-03
3.30000e-13 1.26070e+02 9.08402e+13 2.47019e+03 5.44948e-03
3.30000e-13 1.26070e+02 1.05464e+14 2.86702e+03 4.67307e-03
3.30000e-13 1.26070e+02 1.22443e+14 3.32847e+03 4.00784e-03
3.30000e-13 1.26070e+02 1.42154e+14 3.86549e+03 3.43837e-03
3.30000e-13 1.26070e+02 1.65039e+14 4.48571e+03 2.94338e-03
3.30000e-13 1.26070e+02 1.91608e+14 5.20743e+03 2.51978e-03
3.30000e-13 1.26070e+02 2.22454e+14 6.04894e+03 2.15830e-03
3.30000e-13 1.26070e+02 2.58266e+14 7.01675e+03 1.84302e-03
3.30000e-13 1.26070e+02 2.99844e+14 8.14249e+03 1.57334e-03
3.30000e-13 1.26070e+02 3.48114e+14 9.45907e+03 1.34438e-03
3.30000e-13 1.26070e+02 4.04156e+14 1.09686e+04 1.14451e-03
3.30000e-13 1.26070e+02 4.69219e+14 1.27224e+04 9.73532e-04
3.30000e-13 1.26070e+02 5.44757e+14 1.47837e+04 8.29367e-04
3.30000e-13 1.26070e+02 6.32456e+14 1.71382e+04 7.03508e-04
3.30000e-13 1.26070e+02 7.34272e+14 1.98618e+04 5.95574e-04
3.30000e-13 1.26070e+02 8.52480e+14 2.30858e+04 5.05413e-04
3.30000e-13 1.26070e+02 9.89717e+14 2.67620e+04 4.26934e-04
3.30000e-13 1.26070e+02 1.14905e+15 3.09749e+04 3.59295e-04
3.30000e-13 1.26070e+02 1.33403e+15 3.60127e+04 3.03452e-04
3.30000e-13 1.26070e+02 1.54879e+15 4.17739e+04 2.55257e-04
3.30000e-13 1.26070e+02 1.79812e+15 4.82699e+04 2.13345e-04
3.30000e-13 1.26070e+02 2.08760e+15 5.61426e+04 1.79233e-04
3.30000e-13 1.26070e+02 2.42367e+15 6.52446e+04 1.50227e-04
3.30000e-13 1.26070e+02 2.81385e+15 7.52559e+04 1.24708e-04
3.30000e-13 1.26070e+02 3.26684e+15 8.75823e+04 1.04240e-04
3.30000e-13 1.26070e+02 3.79275e+15 1.02151e+05 8.72133e-05
3.30000e-13 1.26070e+02 4.40334e+15 1.17714e+05 7.20641e-05
3.30000e-13 1.26070e+02 5.11221e+15 1.37162e+05 6.00541e-05
3.30000e-13 1.26070e+02 5.93521e+15 1.60879e+05 5.03118e-05
3.30000e-13 1.26070e+02 6.89069e+15 1.85682e+05 4.16114e-05
3.30000e-13 1.26070e+02 8.00000e+15 2.16900e+05 3.47320e-05
3.30000e-13 1.42922e+02 5.00000e+13 1.35115e+03 9.11009e-03
3.30000e-13 1.42922e+02 5.80493e+13 1.56909e+03 7.83228e-03
3.30000e-13 1.42922e+02 6.73944e+13 1.82162e+03 6.72506e-03
3.30000e-13 1.42922e+02 7.82440e+13 2.11525e+03 5.77554e-03
3.30000e-13 1.42922e+02 9.08402e+13 2.45675e+03 4.96106e-03
3.30000e-13 1.42922e+02 1.05464e+14 2.85146e+03 4.25335e-03
3.30000e-13 1.42922e+02 1.22443e+14 3.31072e+03 3.64733e-03
3.30000e-13 1.42922e+02 1.42154e+14 3.84555e+03 3.12884e-03
3.30000e-13 1.42922e+02 1.65039e+14 4.46213e+03 2.67735e-03
3.30000e-13 1.42922e+02 1.91608e+14 5.17988e+03 2.29123e-03
3.30000e-13 1.42922e+02 2.22454e+14 6.01756e+03 1.96209e-03
3.30000e-13 1.42922e+02 2.58266e+14 6.97986e+03 1.67487e-03
3.30000e-13 1.42922e+02 2.99844e+14 8.09981e+03 1.42939e-03
3.30000e-13 1.42922e+02 3.48114e+14 9.41143e+03 1.22123e-03
3.30000e-13 1.42922e+02 4.04156e+14 1.09125e+04 1.03932e-03
3.30000e-13 1.42922e+02 4.69219e+14 1.26566e+04 8.83762e-04
3.30000e-13 1.42922e+02 5.44757e+14 1.47102e+04 7.52807e-04
3.30000e-13 1.42922e+02 6.32456e+14 1.70517e+04 6.38355e-04
3.30000e-13 1.42922e+02 7.34272e+14 1.97588e+04 5.40209e-04
3.30000e-13 1.42922e+02 8.52480e+14 2.29714e+04 4.58388e-04
3.30000e-13 1.42922e+02 9.89717e+14 2.66303e+04 3.87164e-04
3.30000e-13 1.42922e+02 1.14905e+15 3.08207e+04 3.25749e-04
3.30000e-13 1.42922e+02 1.33403e+15 3.58477e+04 2.75168e-04
3.30000e-13 1.42922e+02 1.54879e+15 4.15982e+04 2.31536e-04
3.30000e-13 1.42922e+02 1.79812e+15 4.80719e+04 1.93581e-04
3.30000e-13 1.42922e+02 2.08760e+15 5.59474e+04 1.62744e-04
3.30000e-13 1.42922e+02 2.42367e+15 6.50788e+04 1.36574e-04
3.30000e-13 1.42922e+02 2.81385e+15 7.51210e+04 1.13559e-04
3.30000e-13 1.42922e+02 3.26684e+15 8.75248e+04 9.51031e-05
3.30000e-13 1.42922e+02 3.79275e+15 1.02260e+05 7.97873e-05
3.30000e-13 1.42922e+02 4.40334e+15 1.18082e+05 6.62039e-05
3.30000e-13 1.42922e+02 5.11221e+15 1.37853e+05 5.53944e-05
3.30000e-13 1.42922e+02 5.93521e+15 1.62043e+05 4.66222e-05
3.30000e-13 1.42922e+02 6.89069e+15 1.87720e+05 3.88499e-05
3.30000e-13 1.42922e+02 8.00000e+15 2.19806e+05 3.26403e-05
3.30000e-13 1.62028e+02 5.00000e+13 1.34353e+03 8.29245e-03
3.30000e-13 1.62028e+02 5.80493e+13 1.56035e+03 7.12870e-03
3.30000e-13 1.62028e+02 6.73944e+13 1.81146e+03 6.12013e-03
3.30000e-13 1.62028e+02 7.82440e+13 2.10356e+03 5.25549e-03
3.30000e-13 1.62028e+02 9.08402e+13 2.44340e+03 4.51412e-03
3.30000e-13 1.62028e+02 1.05464e+14 2.83596e+03 3.86971e-03
3.30000e-13 1.62028e+02 1.22443e+14 3.29293e+03 3.31815e-03
3.30000e-13 1.62028e+02 1.42154e+14 3.82541e+03 2.84645e-03
3.30000e-13 1.62028e+02 1.65039e+14 4.43861e+03 2.43536e-03
3.30000e-13 1.62028e+02 1.91608e+14 5.15274e+03 2.08395e-03
3.30000e-13 1.62028e+02 2.22454e+14 5.98701e+03 1.78460e-03
3.30000e-13 1.62028e+02 2.58266e+14 6.94389e+03 1.52301e-03
3.30000e-13 1.62028e+02 2.99844e+14 8.05799e+03 1.29954e-03
3.30000e-13 1.62028e+02 3.48114e+14 9.36466e+03 1.11027e-03
3.30000e-13 1.62028e+02 4.04156e+14 1.08572e+04 9.44619e-04
3.30000e-13 1.62028e+02 4.69219e+14 1.25915e+04 8.03019e-04
3.30000e-13 1.62028e+02 5.44757e+14 1.46378e+04 6.84006e-04
3.30000e-13 1.62028e+02 6.32456e+14 1.69683e+04 5.79943e-04
3.30000e-13 1.62028e+02 7.34272e+14 1.96627e+04 4.90736e-04
3.30000e-13 1.62028e+02 8.52480e+14 2.28695e+04 4.16503e-04
3.30000e-13 1.62028e+02 9.89717e+14 2.65199e+04 3.51868e-04
3.30000e-13 1.62028e+02 1.14905e+15 3.06967e+04 2.96120e-04
3.30000e-13 1.62028e+02 1.33403e+15 3.57248e+04 2.50285e-04
3.30000e-13 1.62028e+02 1.54879e+15 4.14843e+04 2.10788e-04
3.30000e-13 1.62028e+02 1.79812e+15 4.79652e+04 1.76418e-04
3.30000e-13 1.62028e+02 2.08760e+15 5.58756e+04 1.48520e-04
3.30000e-13 1.62028e+02 2.42367e+15 6.50865e+04 1.24901e-04
3.30000e-13 1.62028e+02 2.81385e+15 7.52463e+04 1.04163e-04
3.30000e-13 1.62028e+02 3.26684e+15 8.78098e+04 8.75004e-05
3.30000e-13 1.62028e+02 3.79275e+15 1.02814e+05 7.36972e-05
3.30000e-13 1.62028e+02 4.40334e+15 1.19091e+05 6.15184e-05
3.30000e-13 1.62028e+02 5.11221e+15 1.39349e+05 5.17539e-05
3.30000e-13 1.62028e+02 5.93521e+15 1.64134e+05 4.37993e-05
3.30000e-13 1.62028e+02 6.89069e+15 1.90855e+05 3.68051e-05
